ID Client,Nom du Client,Prénoms du Client,Date de Naissance,Date d’Entrée en Relation,Adresse Postale,Ville,Pays,Continent,Numéro de Téléphone,Code Postal,Email
1242,Bègue,Alexandrie,2001-11-17,2016-07-21,"891, rue Grégoire",Sainte JacquelineVille,France,Europe,+33 (0)3 05 94 43 28,92090,wtorres@herve.fr
1243,Lacroix,Adèle,2003-09-24,2017-03-31,"54, boulevard Eugène Mercier",RenardVille,France,Europe,0161224838,95479,emmanuellechauvin@martins.com
1244,Lucas,Nath,1990-08-05,2014-03-06T14:30:56.287485,"68, rue de Laroche",Carre,France,Europe,0183619000,30218,eugenerichard@roussel.fr
1245,Pages,Dominique,1944-12-28,2021-10-28,"50, rue de Peltier",Fernandes-sur-Riou,France,Europe,0322268637,46602,paulinerolland@becker.fr
1246,Morin,Camille,1973-11-27,2021-06-07,"324, boulevard Hardy",Foucher,France,Europe,,66057,maggie89@prevost.com
1247,Guillot,Thierry,2000-01-14,2020-01-21,"70, chemin Isaac Delorme",Legros-les-Bains,France,Europe,0104246477,56078,vjacquet@club-internet.fr
1248,Chrétien,Isaac,1972-12-07,2023-12-04,"706, rue de Grégoire",Saint Claire,France,Europe,+33 5 40 14 36 34,99987,lucas40@gerard.fr
1249,Moreau,Léon,1965-08-20,2014-12-23,"99, chemin Boulanger",TanguyBourg,France,Europe,+33 8 01 58 99 04,72812,timotheelabbe@tiscali.fr
1250,Gallet,Alfred,1945-07-27,2018-12-22,"25, chemin Joly",Hamon,France,Europe,+33 (0)5 35 66 14 70,62388,pleroux@bertin.com
1251,Blot,Marc,1951-09-23,2012-02-08,"300, boulevard Capucine Bigot",Maréchal-sur-Mer,France,Europe,,45193,marchalgilbert@voila.fr
1252,Petit,Arnaude,1935-02-05,2018-03-04,rue de Lacroix,Sainte Stéphane,France,Europe,+33 5 34 84 42 21,02979,tpascal@benard.org
1253,Fernandes,Noël,1981-05-05,2013-09-04,rue de Bonnin,Labbé,France,Europe,,95927,jmercier@baudry.com
1254,Faivre,Renée,1987-01-21,2021-03-09,"33, rue de Hoareau",Lévêque,France,Europe,+33 1 91 52 06 96,69368,guilletalexandria@sfr.fr
1255,Sanchez,Henriette,1977-02-22,2015-07-04,"15, chemin Baron",Dupuy,France,Europe,,21477,lucasbigot@langlois.com
1256,Thomas,Maryse,1988-01-27,2022-01-03,"54, rue Neveu",Louis,France,Europe,0802486512,38567,ebecker@besson.com
1257,Coste,Arthur,1957-09-03,2023-03-17,"80, chemin Martineau",Leblanc-sur-Coulon,France,Europe,+33 (0)6 83 70 75 41,02831,moniquerenaud@club-internet.fr
1258,Dupré,Élise,1937-09-24,2017-04-10,"58, rue Océane Coulon",Boyer-sur-Laurent,France,Europe,,93663,mgautier@chauvet.fr
1259,Parent,Matthieu,1957-07-23,2016-08-06,"49, boulevard Nicole Barbier",Carre,France,Europe,,89210,eremy@rocher.fr
1260,Fernandez,Françoise,1991-12-23,2014-06-15,"61, rue Éléonore Barthelemy",Sainte Charlesnec,France,Europe,+33 (0)4 64 06 73 72,23320,brigittechevallier@sfr.fr
1261,Leblanc,Luc,1951-04-19,2022-04-21,"84, chemin Andrée Ruiz",Letellier,France,Europe,+33 1 37 42 16 73,00840,gabrielmathieu@sfr.fr
1262,Clerc,Antoine,1969-04-04,2010-05-11,"35, rue Raymond Baron",PayetBourg,France,Europe,+33 (0)1 18 20 42 45,54950,evrardpatricia@live.com
1263,Merle,Geneviève,1942-06-21,2011-09-16,"50, avenue de Hubert",Foucher,France,Europe,0116645196,78400,robertjules@ifrance.com
1264,Coulon,Juliette,1979-07-16,2020-05-22,"821, avenue Pénélope Gonzalez",Perret-sur-Tessier,France,Europe,01 61 58 68 31,71279,macealain@wanadoo.fr
1265,Grenier,Élodie,1943-12-24,2021-09-29,"265, rue de Berger",Picard,France,Europe,+33 5 58 15 38 37,40932,thibaultmarty@alexandre.fr
1266,Turpin,Susan,1987-03-24,2014-03-06T14:30:56.287485,"91, avenue Georges Petitjean",Joubert,France,Europe,+33 (0)2 79 20 32 13,50749,isabelle34@tiscali.fr
1267,Vincent,Émilie,2005-01-24,2023-12-28,"39, chemin de Rossi",Sainte Adrien,France,Europe,,94352,therese14@auger.net
1268,Charpentier,Amélie,1968-12-13,2023-03-17,"60, rue Guibert",Guillot,France,Europe,+33 1 03 87 10 32,72449,jacques71@dupuy.com
1269,Blanchard,Luce,1968-05-01,2014-11-13,"597, rue de Lefebvre",Daniel-sur-Ruiz,France,Europe,+33 (0)2 60 78 60 46,60652,elisabethmathieu@philippe.net
1270,Michaud,André,1967-01-03,2018-08-08,"87, chemin de Bernier",Besson,France,Europe,05 48 69 63 06,77108,tguillon@live.com
1271,Faivre,Émilie,1946-12-18,2016-11-23,"96, rue Allain",Dubois,France,Europe,+33 6 45 62 74 65,87711,iantoine@le.fr
1272,Bertin,Éric,1989-09-16,2021-02-11,"74, boulevard Chauveau",Sainte Aimée,France,Europe,+33 (0)8 00 20 76 26,99761,veroniquedupont@chartier.fr
1273,Boutin,Susan,1963-07-28,2019-12-15,"9, rue Mendès",Lemaire,France,Europe,0139556201,05696,auguste48@torres.com
1274,Royer,Olivie,1937-09-21,2010-08-04,"61, chemin de Tanguy",Delorme,France,Europe,+33 5 22 32 33 62,41365,ulacroix@live.com
1275,Pottier,Thibault,2005-07-31,2018-07-08,"76, rue de Legros",Seguin,France,Europe,06 86 43 92 79,33521,garnierdavid@wanadoo.fr
1276,Rousseau,Laure,1987-05-05,2018-12-25,"75, rue Christelle Vallée",Noël-la-Forêt,France,Europe,+33 (0)4 25 81 27 33,75921,audrey07@tele2.fr
1277,Pinto,Michel,1984-03-02,2013-12-01,"52, boulevard Élise Muller",Sainte Lucieboeuf,France,Europe,+33 (0)3 77 85 94 73,52543,moreauwilliam@bouygtel.fr
1278,Brun,Bertrand,2005-01-11,2014-03-06T14:30:56.287485,"27, rue de Payet",Mailletboeuf,France,Europe,,45985,yleroy@descamps.org
1279,Leroy,Susanne,1949-11-19,2021-03-17,"4, boulevard de Moulin",Saint Aimé,France,Europe,0686917337,95660,juliette97@weber.com
1280,Germain,Margot,1983-06-21,2010-06-04,avenue de Leblanc,Saint Roger,France,Europe,+33 2 07 92 92 70,26139,ehubert@tele2.fr
1281,Reynaud,Sabine,1974-11-21,2013-06-16,"54, avenue Thibaut Lefèvre",Baron-sur-Boulay,France,Europe,0181583812,94957,alemaire@lefort.com
1282,Baron,Marine,2003-08-13,2021-09-13,"185, avenue Charles Lamy",Duhamel,France,Europe,+33 (0)4 30 21 33 94,29925,mariannemallet@blanc.net
1283,Poulain,Catherine,1969-04-29,2015-11-24,chemin de Pineau,Payet-les-Bains,France,Europe,+33 (0)4 18 23 30 28,27955,morvanpatricia@free.fr
1284,Guibert,Léon,1970-06-27,2022-08-09,"10, boulevard Perrier",Durand,France,Europe,01 36 46 87 84,76137,margauxblin@tele2.fr
1285,Hernandez,Nath,1981-06-07,2014-03-06T14:30:56.287485,"31, avenue Henri Simon",Caron,France,Europe,+33 2 25 90 96 66,64026,emiliemercier@ifrance.com
1286,Jacquet,Renée,1965-08-31,2017-10-05,"9, boulevard Emmanuel Jean",Devaux,France,Europe,02 51 04 49 09,93843,eleonore82@letellier.com
1287,Fleury,Charlotte,1955-09-26,2023-09-05,"8, chemin Caroline Roche",Renard-sur-Pichon,France,Europe,,12898,capucine81@tele2.fr
1288,Simon,Benjamin,1979-09-13,2019-12-18,"28, avenue Aimé Regnier",Leclerc-sur-Techer,France,Europe,0568474986,82706,michel76@martins.com
1289,Gilbert,Laetitia,1975-08-18,2022-05-21,"934, rue Imbert",Sainte Christiane,France,Europe,+33 (0)1 62 42 03 70,04031,mbernard@de.com
1290,Lemoine,Suzanne,1967-08-06,2011-06-14,"71, rue de Louis",Lemaître-sur-Mer,France,Europe,0216109793,61967,neveuphilippe@free.fr
1291,Delattre,Anouk,1966-01-10,2011-12-30,avenue Olivier,Pineau,France,Europe,+33 (0)1 55 91 46 65,91815,michaudgabrielle@collin.fr
1292,Gallet,Martine,1974-03-27,2023-04-11,boulevard Traore,Lombard-les-Bains,France,Europe,,72002,odetteantoine@noel.org
1293,Moreno,Lucy,1962-05-05,2015-04-18,"43, boulevard Constance Dumas",Bouchet-sur-Gilbert,France,Europe,+33 8 05 56 36 24,76105,rossilaurence@club-internet.fr
1294,Noël,Rémy,1990-12-02,2010-11-24,rue de Dupuy,Auger,France,Europe,+33 1 43 63 24 25,58631,thomasanouk@peron.org
1295,Peron,Astrid,1959-06-30,2014-03-06T14:30:56.287485,"38, avenue de Bonnin",Lemaître-sur-Fouquet,France,Europe,0565113908,73290,stephanierolland@perrot.com
1296,Guyon,Marc,2000-03-21,2016-01-18,"75, avenue Claire Morel",Sainte Laurence,France,Europe,+33 (0)2 84 57 54 94,71649,emile89@lucas.com
1297,Fischer,Jérôme,1976-12-23,2011-03-03,"62, chemin Charrier",Meunier-sur-Millet,France,Europe,0523643804,21765,jourdanchristophe@vaillant.fr
1298,Blot,Josette,2000-05-09,2021-10-24,"663, rue Maréchal",Lamydan,France,Europe,0171816394,97289,valerie02@vincent.com
1299,Reynaud,Stéphanie,1946-10-01,2022-01-09,boulevard de Riou,Sainte SusanneVille,France,Europe,05 49 45 65 53,14936,dmartel@tele2.fr
1300,Marchand,Marie,1989-02-17,2021-10-27,"5, rue Maggie Petit",Lacroix,France,Europe,+33 (0)2 95 40 94 42,71551,jacquesdos-santos@guillaume.fr
1301,Paris,Daniel,1987-03-25,2020-02-03,"221, boulevard de Étienne",Saint Roger,France,Europe,+33 6 01 13 05 16,49697,huguesdupont@raynaud.com
1302,Faivre,Maryse,1958-09-04,2009-11-12,"5, boulevard Masson",VaillantVille,France,Europe,02 77 28 07 83,04868,zacharie67@club-internet.fr
1303,Bazin,Valérie,1958-03-01,2020-12-18,"89, chemin Eugène Huet",Lombard,France,Europe,0340427870,01509,xaubry@bouygtel.fr
1304,Petitjean,Édith,1967-09-21,2020-05-08,rue Alex Petitjean,Saint Jacqueline,France,Europe,0107375685,89992,kschmitt@benard.fr
1305,Leconte,Gérard,1952-08-05,2014-12-16,"77, rue Zoé Alves",Guillou-sur-Seguin,France,Europe,+33 5 81 85 16 69,86282,odette63@collet.fr
1306,Payet,Laurence,1980-02-23,2018-01-26,"37, rue de Pons",Saint Guillaumeboeuf,France,Europe,0180895518,41598,hortense22@wanadoo.fr
1307,Huet,Gérard,1966-01-03,2022-04-09,avenue de Ribeiro,Rivière,France,Europe,+33 (0)3 02 43 81 22,38356,simone67@orange.fr
1308,Maillet,Geneviève,1946-01-08,2022-03-03,rue Claudine Rey,Hervéboeuf,France,Europe,04 02 16 67 08,44537,cecilereynaud@breton.fr
1309,Couturier,Emmanuelle,1981-12-17,2023-11-07,"1, rue de Rey",Sainte GabrielleBourg,France,Europe,0699616944,82529,deschampsthierry@voila.fr
1310,Lucas,Thierry,1947-11-17,2014-03-06T14:30:56.287485,"43, avenue Lefebvre",Sainte Laetitiaboeuf,France,Europe,+33 8 03 39 27 49,80089,lucas75@gmail.com
1311,Le Roux,Émile,1941-02-14,2014-01-23,"88, chemin de Barbier",Deschamps-la-Forêt,France,Europe,,29476,ygerard@marchand.com
1312,Marin,Robert,1940-06-01,2012-12-17,"66, rue de Legrand",Noël,France,Europe,,45845,yfabre@orange.fr
1313,Lefort,Gérard,1940-01-12,2024-02-06,"881, chemin Marie Chauveau",Lemoine-sur-Mer,France,Europe,+33 6 35 37 34 49,52785,arnaude09@colin.com
1314,Charrier,Margaux,1963-08-03,2014-03-06T14:30:56.287485,"91, avenue de Hoarau",Ollivier-sur-Garcia,France,Europe,+33 4 75 41 86 90,67372,cecilebousquet@loiseau.com
1315,Legros,Hugues,1988-02-10,2010-10-22,"7, chemin de Germain",Martel,France,Europe,0515394304,21543,zoe39@dubois.com
1316,Mallet,Juliette,1959-09-27,2014-06-26,"729, avenue de Sauvage",Ollivier,France,Europe,+33 6 32 95 88 85,27848,mgallet@jean.com
1317,Jacques,Daniel,1988-05-04,2010-11-28,"44, avenue Durand",Weber-sur-Lelièvre,France,Europe,0124238487,57874,rousseaulouis@benoit.fr
1318,Dos Santos,Eugène,1983-12-01,2013-08-19,"3, rue André Blin",Saint Léon,France,Europe,+33 1 27 67 31 64,37371,josephmaryse@sfr.fr
1319,Laine,Jacques,1968-07-29,2016-02-04,"27, rue Audrey Dumas",Lagarde,France,Europe,,70315,honorefoucher@wanadoo.fr
1320,Vallet,Marc,1943-12-03,2017-04-10,"37, chemin Simone Fischer",Caron,France,Europe,,33121,lecomtevictor@sfr.fr
1321,Thibault,Marie,1949-05-01,2017-09-26,"73, chemin de Jacques",Hamon,France,Europe,+33 (0)2 11 96 67 87,14967,helene27@tanguy.fr
1322,Garnier,Alix,1950-02-28,2023-01-23,"4, rue Couturier",Sainte Antoine,France,Europe,,59580,martelpaul@parent.com
1323,Adam,Guillaume,1948-04-30,2022-03-24,"4, chemin Paul",Cousin,France,Europe,,91996,celina16@ifrance.com
1324,Boulanger,Zacharie,1936-07-15,2009-03-05,"77, chemin Techer",Chauvin,France,Europe,+33 (0)6 88 42 02 52,96832,eugenediallo@marty.fr
1325,Hamel,Michel,1956-07-22,2020-08-08,"668, boulevard Bouchet",Labbé,France,Europe,,73319,aubertjoseph@jacques.com
1326,Leduc,Aimée,1968-05-21,2014-03-06T14:30:56.287485,"720, chemin de Lopes",Lombard,France,Europe,,02258,guytraore@yahoo.fr
1327,Chevalier,Étienne,1951-07-15,2015-04-17,"48, chemin Dupuy",Mendès,France,Europe,+33 (0)6 39 08 94 05,62315,susanlabbe@wanadoo.fr
1328,Laporte,Corinne,2000-11-04,2010-02-19,"57, avenue Vaillant",Weber,France,Europe,,20042,hernandezcharles@tiscali.fr
1329,Guillaume,Léon,1975-01-03,2019-08-25,"21, rue de Étienne",Riou-sur-Munoz,France,Europe,+33 (0)8 08 07 28 03,96229,stephanemarchal@bouygtel.fr
1330,Paul,Nathalie,1983-01-07,2011-10-11,"78, avenue de Paris",Sainte Adélaïdedan,France,Europe,+33 8 08 86 08 44,64506,leblancmarcel@lefebvre.net
1331,Lopez,Édith,1984-12-20,2021-08-25,"20, chemin Pauline Bruneau",Morin,France,Europe,+33 1 34 01 15 84,78703,perretclaudine@ifrance.com
1332,Guillot,Éléonore,1946-04-17,2019-10-27,"61, chemin de Normand",Blin,France,Europe,0262390766,74457,tpotier@leblanc.com
1333,Bourgeois,Alain,1989-03-28,2009-06-09,"22, boulevard Bernard",LévêqueVille,France,Europe,0578110341,19094,helene89@hotmail.fr
1334,Carre,Grégoire,2002-03-27,2022-01-02,"574, avenue Traore",Saint Raymond,France,Europe,+33 2 95 89 64 14,39273,aurelieraynaud@klein.fr
1335,Gimenez,Alexandrie,1992-11-11,2016-02-04,"586, rue Nicole Fournier",BouvetBourg,France,Europe,+33 (0)2 28 63 14 17,11366,boyerantoine@delannoy.net
1336,Lecoq,Gabrielle,1962-01-19,2014-03-06T14:30:56.287485,"5, avenue Louise Leleu",Lemoine,France,Europe,+33 2 95 22 19 36,51917,lucecharpentier@live.com
1337,Giraud,David,1982-01-11,2010-12-06,"45, avenue de Alves",Maillot-sur-Mer,France,Europe,,60997,launaytheodore@laposte.net
1338,Guyon,Gilles,1976-07-30,2019-08-06,rue de Seguin,Dupuis,France,Europe,+33 (0)8 03 42 65 40,45073,andre66@gmail.com
1339,Joubert,Manon,1971-09-22,2011-12-24,"10, rue Rivière",Sainte Isabelle-la-Forêt,France,Europe,+33 (0)3 11 35 71 08,92557,qregnier@didier.fr
1340,Buisson,Christine,2002-03-23,2022-10-08,"26, rue de Auger",Sainte Christine-les-Bains,France,Europe,+33 (0)4 95 16 77 35,23360,stephanebernier@club-internet.fr
1341,Bailly,Jules,1997-10-23,2018-05-09,"8, chemin de Pons",Raynaud,France,Europe,,70535,isaacgarnier@regnier.org
1342,Leroux,Marianne,1969-12-21,2014-05-17,"2, avenue de Coste",Sainte Patricia-la-Forêt,France,Europe,+33 1 93 95 15 11,69347,ydumont@leger.fr
1343,Thibault,Denis,1946-06-25,2014-03-06T14:30:56.287485,"8, avenue de Jacob",Saint Renédan,France,Europe,01 52 25 42 65,10631,odettegilbert@bouygtel.fr
1344,Dupré,Frédéric,1945-11-02,2015-12-13,"302, rue de Martins",Baudry,France,Europe,01 67 97 51 44,02858,jrossi@wanadoo.fr
1345,Rivière,Louis,1978-01-12,2015-06-17,"49, chemin de Jacob",Gonzalez,France,Europe,+33 1 70 24 88 12,83946,suzanne44@gimenez.com
1346,Lebreton,Valérie,1959-11-21,2011-01-01,"76, boulevard de Dupont",Da Silva,France,Europe,0110594448,90693,thibautmartineau@yahoo.fr
1347,Lemaître,Camille,1958-12-20,2014-12-06,"64, rue de Imbert",Moreauboeuf,France,Europe,+33 (0)5 42 94 17 83,70743,bnguyen@chevalier.com
1348,François,Vincent,1994-11-25,2016-01-07,"80, rue de Georges",JeanVille,France,Europe,+33 (0)1 37 21 46 58,07032,alexandria00@live.com
1349,Marin,Auguste,1989-08-19,2018-03-18,"679, rue Valentine Delattre",Lefèvre,France,Europe,0143131046,72452,ndescamps@bouygtel.fr
1350,Millet,Pierre,2003-04-28,2019-10-03,"13, chemin Samson",Rossidan,France,Europe,+33 (0)8 04 62 27 07,63885,wlopes@wanadoo.fr
1351,Besson,Nathalie,1938-02-01,2022-07-18,"828, chemin Georges Fernandes",Valette,France,Europe,0585964113,85570,etienne97@renard.com
1352,Charles,Jeannine,1968-02-11,2009-04-14,"97, chemin de Descamps",Seguin,France,Europe,0151611119,90859,aboulay@hotmail.fr
1353,Guyot,Agnès,1967-09-25,2009-11-04,"74, avenue de Hoarau",Pruvost,France,Europe,0483445482,25256,tcolin@descamps.com
1354,Bonnin,Dominique,1954-10-04,2013-11-05,"407, avenue Cousin",Faure-sur-Huet,France,Europe,+33 6 36 40 58 85,58030,gilbert01@orange.fr
1355,Lopes,Adélaïde,1977-06-01,2023-06-15,"60, rue Pénélope Lecoq",Dumas,France,Europe,0561617437,88219,danielle68@hernandez.fr
1356,Rousseau,Timothée,1985-05-24,2011-05-13,rue Sylvie Dupré,Gaudinnec,France,Europe,,90049,sgay@wanadoo.fr
1357,Gallet,Alice,1980-04-28,2023-03-06,"116, avenue Carlier",Pinto,France,Europe,0336764217,43463,christianeevrard@bouygtel.fr
1358,Mallet,Benoît,1940-09-01,2022-04-06,"49, rue de Cordier",LenoirVille,France,Europe,,99804,constance03@ifrance.com
1359,Labbé,Sylvie,1956-03-16,2020-06-20,"63, boulevard de Lefort",Sainte Augustin,France,Europe,+33 2 52 84 53 40,28316,martelaugustin@sfr.fr
1360,Maillet,Hélène,1940-06-01,2021-05-22,"54, rue de Gallet",Sainte Grégoire,France,Europe,01 41 01 31 46,66904,nathalie93@gmail.com
1361,Legros,Valentine,1961-06-03,2017-10-30,"78, avenue Chrétien",Cohen,France,Europe,0151286115,78059,djourdan@orange.fr
1362,Laroche,Sophie,1995-02-13,2021-07-17,"89, boulevard Grégoire",RenaultBourg,France,Europe,+33 (0)1 07 96 14 48,77990,aturpin@live.com
1363,Barbe,Isaac,1935-02-25,2021-08-06,"766, avenue de Valette",Sainte Louis,France,Europe,+33 2 37 85 54 31,70475,laurence39@bouygtel.fr
1364,Diaz,Marthe,1963-04-08,2009-06-05,"4, rue de Ollivier",Lemoinenec,France,Europe,+33 2 71 67 06 23,76477,rbrunel@dbmail.com
1365,Bruneau,Corinne,1994-04-18,2018-07-20,"5, rue de Guillaume",Saint Isaacdan,France,Europe,04 03 19 48 07,65398,marthe74@leroy.fr
1366,Colas,Lorraine,1953-06-10,2020-08-30,"20, rue Adélaïde Rey",Perrot-les-Bains,France,Europe,0513330459,31783,vgirard@orange.fr
1367,Andre,Cécile,1992-05-28,2021-08-20,"44, avenue de Grondin",Saint Richard,France,Europe,+33 1 43 17 61 23,85630,gperez@dufour.fr
1368,Benoit,Marcelle,1995-05-21,2019-04-07,"30, avenue Alexandre Regnier",Gimenez-les-Bains,France,Europe,,45511,andreehardy@voila.fr
1369,Guillet,Célina,1991-02-11,2014-12-20,"19, avenue Thierry Dupuy",Gay-sur-Mer,France,Europe,+33 3 74 80 13 72,65378,etiennemanon@cohen.com
1370,Adam,Susanne,1976-04-23,2012-02-23,"2, avenue Prévost",Jacques,France,Europe,,72990,xletellier@live.com
1371,Leroy,Charlotte,1975-06-21,2023-06-05,"416, avenue de Barre",Noël,France,Europe,+33 1 85 65 48 34,99827,duboissabine@dbmail.com
1372,Pons,Aimé,1965-05-11,2023-07-11,boulevard Margaud Evrard,Le Goff,France,Europe,+33 (0)1 76 99 36 97,37445,charlotteaubert@hotmail.fr
1373,Fournier,Laurence,1988-07-21,2021-03-22,avenue de Coste,Morel,France,Europe,+33 6 94 47 27 74,32689,alexandriabaudry@barbier.com
1374,Marty,Zoé,1967-04-16,2023-09-16,"159, chemin Joly",Pottierboeuf,France,Europe,01 75 68 87 68,69206,danielle37@traore.org
1375,Berthelot,Adrien,1989-03-14,2010-11-24,"83, avenue de Dias",Benard,France,Europe,04 02 54 66 05,55137,dominique73@jacquot.fr
1376,Joubert,Adélaïde,1959-04-08,2014-11-17,"4, boulevard de Perrot",Jean-sur-Grondin,France,Europe,,63787,agallet@auger.org
1377,Guillet,Bernard,1942-11-16,2010-02-23,"36, rue Michèle Vallet",Alves,France,Europe,+33 6 20 33 92 75,67882,frederiquerenard@yahoo.fr
1378,Perrot,Yves,1991-04-21,2019-02-03,"16, avenue Guichard",Sainte Valérie,France,Europe,0201727816,56210,isaacguillet@thierry.com
1379,Devaux,Thierry,1968-10-09,2018-10-23,"21, rue de Chauvet",Sainte Antoine,France,Europe,01 82 11 35 10,28338,juliette55@noos.fr
1380,Marty,Nicolas,2000-03-01,2022-06-23,"275, boulevard Étienne Guichard",Sainte Oliviernec,France,Europe,0141419416,43461,hamelhenriette@tele2.fr
1381,Moreau,Claude,1960-10-01,2023-10-30,"3, rue Sophie Peron",Gomez,France,Europe,,50048,perrinrene@wanadoo.fr
1382,Merle,Tristan,1962-02-06,2009-05-11,"984, rue Goncalves",Saint Caroline,France,Europe,0804309067,81292,cpaul@bruneau.fr
1383,Peron,Olivier,1945-09-13,2012-12-13,"67, avenue Lévy",Saint Martin,France,Europe,08 07 54 48 46,15171,luce99@live.com
1384,Dupuis,Augustin,1982-02-05,2013-12-08,"39, avenue de Chevallier",Lopez,France,Europe,08 09 17 66 42,96987,picarddenise@gmail.com
1385,Berger,Célina,1936-03-25,2022-03-15,"77, boulevard De Oliveira",Riou-sur-Perrot,France,Europe,+33 (0)1 14 59 35 48,46759,amelie39@aubry.fr
1386,Maury,Victor,1967-05-12,2022-05-18,"8, rue Mercier",BoutinBourg,France,Europe,0654064174,77493,reypatrick@mercier.fr
1387,Guilbert,Hortense,1946-07-24,2017-04-18,avenue de Diaz,Mercier-sur-Bruneau,France,Europe,0192503017,54274,umarin@yahoo.fr
1388,Gonzalez,Alphonse,1987-07-01,2022-02-09,"94, avenue Julien Texier",Prévost,France,Europe,0270862840,18840,matthieu22@yahoo.fr
1389,Andre,Astrid,1997-09-23,2013-12-31,"2, boulevard Le Roux",Saint JacquelineBourg,France,Europe,,27237,reysebastien@hotmail.fr
1390,Mendès,Alexandre,1985-12-08,2014-03-06T14:30:56.287485,"724, boulevard de Pasquier",Da Costanec,France,Europe,+33 2 24 70 01 62,87975,marieedith@gmail.com
1391,Gallet,Claudine,1970-07-24,2010-12-09,"313, avenue Léon Fleury",Lévy-sur-Delattre,France,Europe,,87312,potieralain@dbmail.com
1392,Clément,Édith,1941-01-27,2010-01-28,"93, rue Leclercq",Bodin-les-Bains,France,Europe,03 44 00 50 08,22990,jgomez@raymond.com
1393,Blanchard,Jacqueline,1946-10-18,2012-07-15,"59, rue de Brun",CarreBourg,France,Europe,+33 (0)5 88 57 60 57,66427,lebretonmichelle@charrier.net
1394,Guyon,Juliette,1976-07-09,2021-03-09,"785, rue Gomes",Olivier-sur-Martineau,France,Europe,+33 5 81 35 62 47,82204,yguillot@delaunay.com
1395,Godard,Amélie,2003-06-11,2011-04-04,avenue Lopez,Leleu,France,Europe,0393593649,19724,kvoisin@pineau.com
1396,Hoarau,Xavier,2003-03-27,2014-03-06T14:30:56.287485,"53, rue Costa",Vallée-sur-Barbe,France,Europe,0359964207,33901,henri74@pascal.fr
1397,Gilles,Françoise,1953-04-12,2012-01-14,"1, rue de Berthelot",Poulain,France,Europe,+33 (0)1 47 52 57 97,12986,hortense13@orange.fr
1398,Antoine,Emmanuel,1998-12-07,2018-03-28,"4, avenue Lemaire",BoyerBourg,France,Europe,,91787,rogerleveque@poulain.net
1399,Nguyen,Grégoire,1969-05-06,2020-07-18,"98, chemin de Albert",DavidBourg,France,Europe,+33 (0)3 80 43 14 49,46334,celine30@free.fr
1400,Pons,Benjamin,1982-05-12,2014-12-07,"8, rue Lopes",Sainte Cécile,France,Europe,,43636,laurentdenis@gmail.com
1401,Olivier,Stéphane,1946-06-29,2018-09-17,"178, chemin de Legendre",François,France,Europe,,84873,chantal98@dbmail.com
1402,Le Goff,Benoît,1992-05-04,2018-06-19,"16, chemin Pauline David",Dufour-les-Bains,France,Europe,+33 (0)1 76 05 03 80,71842,huetcapucine@laposte.net
